"stcod";"Opcod";"cgenelin";"opdtd";"opeau";"ophdb";"oplim";"oplng";"oplam";"optmm";"ophab";"OpPrf";"age0";"age1";"age2";"age3";"age4";"<80";"80-90";"90-100";"100-110";"110-120";"120-130";"130-140";"140-150";"150-160";"160-170";"170-180";"180-190";"190-200";"200-210";"210-220";"220-230";"230-240";"240-250";"250-260";"260-270";"270-280";"280-290";"290-300";"300-310";"310-320";"320-330";"330-340";"340-350";"350-360";"360-370";"370-380";"380-390";"390-400";"400-500";"500-600";"600-700";"700-800";">800";"50-100";"100-150";"150-200";"200-250";"250-300";"300-350";"350-400";"400-450";"450-500";"500-550";"550-600";"600-650";"650-700";"700-750";"750-800";"800-850";"850-900";"900-950";"950-1000";"Eff1";"Eff2";"Eff3";"poidstotal";"annee";"mois";"NCS";"LCI";"UCI";"p";"Nzip";"pzip";"LCIzip";"UCIzip";"densCS";"densZip";"eff";"Eff3calcul";"biomCS";"code_vieux";"code_iav";"riviere";"distance_mer";"classdist"
"77";"04350119";"20020000016";"J736420A";1998-09-08;0;830;4;33;2.62;-9;22123122;-9;3.35859282576423e-17;0.0124215451988764;0.112358961752751;0.0796729728693698;0.0731315306037474;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;4;0;1;0;2;2;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;11;5;1;2;1;0;0;0;0;0;0;0;0;0;0;0;14;7;NA;781;"1998";"09";24;15.1076397009325;32.8923602990675;0.617647058823529;25;0.583333333333333;14.0914883355093;35.9085116644907;0.277585010409438;0.289151052509831;0.583333333333333;0;10.3235187204653;"0435XX16";"CHEZa-135";"CHEZE";135;">100rkm"
"78";"04350121";"20020000160";"J736420A";2003-08-19;-9;1055;-9;31;4.51;NA;10;-9;2.91864321744005e-27;0.000681483026011763;0.0267209579415401;0.0291625726495482;0.0578760134849677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;2;0;0;0;0;0;0;6;0;0;2;2;3;0;2;0;0;0;0;0;0;0;0;11;4;NA;1497;"2003";"08";16;11.7926918052324;20.2073081947676;0.714285714285714;16;0.714285714285714;11.7926918052324;20.2073081947676;0.114441027108218;0.114441027108218;0.6875;0;11.4212145054002;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"79";"04350121";"20020000257";"J736420A";2011-09-23;12.8;900;-9;31;3.4;-9;14000000;0.101199999451637;3.97068818235294e-12;0.00924751625671727;0.0326354515426651;0.0207899535863378;0.0227160729222011;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;8;1;NA;556;"2011";"09";9;8.27772609563008;9.72227390436992;0.9;9;0.9;8.27772609563008;9.72227390436992;0.0853889943074004;0.0853889943074004;0.888888888888889;0;5.27514231499051;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"80";"04350121";"20020000258";"J736420A";1999-10-05;-9;1400;3.7;32;3.7;-9;23322133;0.230000004172325;8.23773521358971e-24;0.000767899998863453;0.0299932048159683;0.062147656690658;0.118239887163998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;2;0;1;1;0;0;0;2;0;0;0;1;10;2;0;0;0;0;0;0;2;4;2;3;6;4;0;2;0;0;0;0;0;0;0;0;17;6;NA;2470;"1999";"10";25;19.1741329554764;30.8258670445236;0.696969696969697;25;0.696969696969697;19.1741329554764;30.8258670445236;0.211148648648649;0.211148648648649;0.68;0;22.6755287896592;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"81";"04350121";"20020000103";"J736420A";2000-09-28;16.7;1507;-9;16;4.37;NA;33322133;-9;5.73103546910755e-40;1.23364846410045e-05;0.00799779285174199;0.0322123215532037;0.0884960845537758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;2;0;0;0;0;0;0;0;1;0;1;3;2;2;0;0;0;0;0;0;0;0;0;7;2;NA;1226;"2000";"09";9;7.42961096792847;10.5703890320715;0.818181818181818;9;0.818181818181818;7.42961096792847;10.5703890320715;0.128718535469108;0.128718535469108;0.777777777777778;0;17.5343249427918;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"82";"04350121";"20020000199";"J736420A";2005-09-14;22;1100;-9;31;4.36;-9;23232212;0.300000011920929;1.5878810298905e-20;0.00122219736046858;0.0127252973926968;0.0301030952796685;0.0521317124223143;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;2;0;1;0;0;0;0;5;1;0;0;0;0;0;0;1;2;3;1;3;2;0;1;0;0;0;0;0;0;0;0;10;3;NA;1425;"2005";"09";13;11.0284727057871;14.9715272942129;0.8125;13;0.8125;11.0284727057871;14.9715272942129;0.096182302456348;0.096182302456348;0.769230769230769;0;10.5430600769458;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"83";"04350121";"20020000237";"J736420A";2009-09-16;15.1;1120;-9;31;3.83;-9;14121211;0.150000005960464;1.06623437328392e-35;3.30487913753895e-05;0.0122576741901533;0.00841108167270277;0.0129880799629411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;NA;452;"2009";"09";4;4;4;1;4;1;4;4;0.0336898846121452;0.0336898846121452;1;0;3.80695696117241;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"84";"04350121";"20020000133";"J736420A";2002-09-05;16.1;1130;-9;40;3.77;NA;0;-9;1.68064986750082e-17;0.00224944824994722;0.00758947724266446;0.0142494215848806;0.0355933505238727;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;2;0;0;1;0;0;1;1;0;1;2;1;0;1;1;0;0;0;0;0;1;0;0;6;3;NA;2273.03;"2002";"09";9;6.46969737623668;11.5303026237633;0.75;10;0.642857142857143;4.99699275643683;15.0030072435632;0.0596816976127321;0.0663129973474801;0.666666666666667;0;15.0731432360743;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"85";"04350121";"20020000213";"J736420A";2007-09-11;-9;1450;-9;32;4.15;-9;222211;0.200000002980232;1.54444061962134e-23;0.00127923948689665;0.0345748887917117;0.0371022750344234;0.0475255244406196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;1;1;0;1;0;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;2;6;2;1;2;0;1;0;0;0;0;0;0;0;0;0;9;5;NA;808.386409836501;"2007";"09";16;8.38037623908147;23.6196237609185;0.608695652173913;17;0.56;6.81820300678962;27.1817969932104;0.120481927710843;0.128012048192771;0.5625;0;6.95685378516782;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"86";"04350121";"20020000268";"J736420A";2013-09-11;15.2;1410;-9;31;3.4;-9;23223111;0.138799995183945;2.70030360531318e-31;0.000127388685795056;0.0222819930170778;0.0266040101581278;0.0268879364199874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;281;"2013";"09";8;-16.7918012921826;32.7918012921826;0.333333333333333;9;0.285714285714286;-7.5876827664543;25.5876827664543;0.0759013282732448;0.0853889943074004;0.125;1;3.55471220746363;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"87";"04350121";"20020000018";"J736420A";1998-09-08;0;1500;6;32;3.12;-9;23122122;0.215499997138977;8.55217007012662e-31;0.000445106038221364;0.0631945503444271;0.0848978194010417;0.151943293479567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;2;0;3;0;0;0;1;1;1;1;0;1;0;0;9;4;0;0;0;0;0;0;5;7;3;2;6;3;2;2;0;0;0;0;0;0;0;0;26;4;NA;3199;"1998";"09";30;28.3890627424515;31.6109372575485;0.882352941176471;30;0.882352941176471;28.3890627424515;31.6109372575485;0.300480769230769;0.300480769230769;0.866666666666667;0;32.041266025641;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"88";"04350121";"20020000114";"J736420A";2001-08-21;-9;1050;-9;40;3.93;NA;22332211;-9;1.21656488549618e-27;0.000180920664529475;0.00640319448216858;0.0168801008842239;0.0337876923664122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;1;0;2;1;1;3;0;1;0;0;0;0;0;0;0;0;6;3;NA;1245.9;"2001";"08";9;6.46969737623668;11.5303026237633;0.75;10;0.642857142857143;4.99699275643683;15.0030072435632;0.0572519083969466;0.0636132315521628;0.666666666666667;0;7.92557251908397;"0435XX18";"CHEZ-134";"CHEZE";134;">100rkm"
"89";"04350126";"20020000001";"J782400A";1998-09-01;0;900;6;20;4.8;-9;14324133;0.256000012159348;0.0011275474026989;0.0951799777312859;0.0510059938563597;0.046791019089364;0.0454787952094298;0;0;0;0;0;1;0;2;1;1;4;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;3;7;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;12;7;NA;542;"1998";"09";23;11.0828911364839;34.9171088635161;0.558823529411765;24;0.527777777777778;9.65137892727353;38.3486210727265;0.239583333333333;0.25;0.521739130434783;0;6.8344298245614;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"90";"04350126";"20020000124";"J782400A";2002-09-03;15.8;900;-9;30;3.24;NA;0;-9;0.210236247527453;1.34834296634285;0.270982304491173;0.221357733148148;0.181591037145919;0;0;0;2;11;12;12;12;7;3;4;5;1;1;4;0;1;0;2;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;49;20;6;3;3;2;0;0;0;1;0;0;0;0;0;0;0;0;43;41;NA;1136.4;"2002";"09";217;-87.1761198646205;521.176119864621;0.214833759590793;484;0.0908108108108108;-1495.44385612118;2463.44385612118;2.23251028806584;4.97942386831276;0.19815668202765;0;30.2026748971193;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"91";"04350126";"20020000190";"J782400A";2005-09-13;22;900;-9;23;3.12;-9;12213132;0.0939999967813492;0.000112022162053582;0.159885144187429;0.179000735986567;0.124924653554779;0.121361725083612;0;0;0;0;0;0;1;0;2;3;3;3;1;2;1;2;2;2;1;3;1;0;0;0;0;0;2;0;1;0;0;1;0;1;1;0;0;0;0;1;12;9;5;2;2;1;0;1;0;0;0;0;0;0;0;0;0;21;12;NA;980;"2005";"09";42;22.6150557919505;61.3849442080495;0.523809523809524;44;0.492537313432836;20.5661781823388;67.4338218176612;0.585284280936455;0.613154960981048;0.5;0;17.3811695550826;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"92";"04350126";"20020000105";"J782400A";2001-08-20;17;910;0;23;3.48;NA;13213112;-9;0.192484805102692;0.653952767750939;0.118901902971761;0.104486936824445;0.104586381346232;0;0;2;4;14;23;9;4;3;2;4;2;2;1;2;3;0;0;0;0;1;1;1;0;0;0;2;0;0;1;0;0;0;1;2;0;0;0;2;54;13;6;3;2;1;1;0;1;1;0;0;0;0;0;0;0;0;62;22;NA;1321.8;"2001";"08";94;80.5631638927676;107.436836107232;0.666666666666667;95;0.65625;80.6811590687822;109.318840931218;1.1744127936032;1.18690654672664;0.659574468085106;0;18.4802241736275;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"93";"04350126";"20020000259";"J782400A";2013-09-10;13.9;950;-9;34;2.82;-9;0;0.134700000286102;4.36494090968813e-12;0.0108176206450772;0.0259241552627962;0.0218738715894869;0.0352516866499791;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;2;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;7;2;NA;769;"2013";"09";9;7.42961096792847;10.5703890320715;0.818181818181818;9;0.818181818181818;7.42961096792847;10.5703890320715;0.0938673341677096;0.0938673341677096;0.777777777777778;0;8.02044221944097;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"94";"04350126";"20020000228";"J782400A";2009-09-17;14.9;830;-9;27;3.95;-9;24122112;0.145999997854233;3.09132553820554e-09;0.0595503346396373;0.0483676628239053;0.044058491215957;0.0636822048778929;0;0;0;0;0;0;0;0;0;5;3;0;1;0;0;1;1;2;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;2;1;1;0;0;0;0;9;4;2;2;1;1;1;0;1;1;0;0;0;0;0;0;0;17;5;NA;1544;"2009";"09";23;19.1741558182091;26.8258441817909;0.758620689655172;23;0.758620689655172;19.1741558182091;26.8258441817909;0.215658696671355;0.215658696671355;0.739130434782609;0;15.1353194391169;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"95";"04350126";"20020000086";"J782400A";2000-09-12;18.2;915;-9;24;4.61;NA;22224122;-9;0.164934332247581;0.806886396484268;0.0722455465254106;0.0824975454299659;0.057456425746049;0;0;0;6;15;29;22;13;4;6;0;0;1;0;0;0;0;1;0;1;2;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;85;11;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;71;34;NA;724;"2000";"09";131;101.157299112645;160.842700887355;0.549738219895288;133;0.538461538461538;101.080586537491;164.919413462509;1.18402024584237;1.20209689081706;0.541984732824427;0;8.16410150466549;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"96";"04350126";"20020000087";"J782400A";2000-09-12;18.5;1440;5;37;3.43;NA;34114214;-9;0.0387479655398378;0.415436201083015;0.106362007195827;0.133036324547694;0.157414271208285;0;0;0;0;6;15;9;9;8;6;2;1;1;1;1;3;2;1;1;2;1;0;1;1;1;4;1;1;1;3;1;1;1;5;1;1;0;0;0;39;18;8;5;8;7;3;2;0;1;0;1;0;0;0;0;0;0;65;27;NA;3376;"2000";"09";108;88.2648747617441;127.735125238256;0.609271523178808;109;0.601307189542484;88.3073400611155;129.692659938885;0.850996769364116;0.858876369080451;0.601851851851852;0;31.2278814497093;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"97";"04350126";"20020000208";"J782400A";2007-09-12;-9;1400;-9;20;4.21;-9;22123112;0.172000005841255;3.36424923674369e-06;0.0721407828026795;0.128416620854145;0.101963551887212;0.125029124382806;0;0;0;0;0;0;0;1;1;0;2;2;2;3;1;2;1;3;1;2;0;0;0;0;0;2;0;2;0;0;0;0;0;5;1;0;0;0;0;1;7;10;3;4;0;4;1;1;0;0;0;0;0;0;0;0;0;21;10;NA;1468;"2007";"09";36;24.5180415570894;47.4819584429106;0.607843137254902;37;0.584905660377358;23.8398837748066;50.1601162251934;0.427553444180523;0.439429928741093;0.583333333333333;0;20.2467243889357;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"98";"04350126";"20020000248";"J782400A";2011-09-21;15.3;930;-9;33;4.54;-9;13123232;-9;6.37704232537481e-08;0.0769347733315471;0.0540451470302825;0.0792198385755214;0.103509962350205;0;0;0;0;0;0;0;0;1;2;4;3;0;0;0;0;0;0;0;2;2;0;0;2;0;1;0;0;2;0;1;0;1;5;0;0;0;0;0;0;10;0;4;3;4;5;0;0;0;0;0;0;0;0;0;0;0;13;13;NA;1245;"2011";"09";47;-18.0083497775811;112.008349777581;0.320987654320988;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.313709785075424;NA;0.276595744680851;0;15.021872400727;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"99";"04350126";"20020000152";"J782400A";2003-08-19;19.2;915;-9;23;4.93;-9;0;0.114900000393391;0.0384067086360035;0.329200722149844;0.122165197809551;0.102855569701914;0.0864440303675368;0;0;0;1;4;5;6;6;5;1;2;4;5;2;3;1;0;0;2;0;1;0;0;1;0;1;0;1;2;0;2;1;0;0;0;0;0;0;0;22;17;6;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;35;21;NA;966.19;"2003";"08";77;42.119102053341;111.880897946659;0.470588235294118;81;0.440944881889764;38.9467559258512;123.053244074149;0.679072228591587;0.714348707998942;0.454545454545455;0;11.7162999382662;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"100";"04350126";"20020000037";"J782400A";1999-09-07;0;1430;0;21;4.1;NA;13313132;-9;0.0868369468776792;0.410744645705204;0.184985841913785;0.147103436039305;0.122710082071051;0;0;0;3;6;5;7;7;2;4;2;1;1;2;1;1;1;4;2;2;3;1;1;1;2;0;1;2;0;0;0;0;0;0;1;0;0;0;0;28;10;9;9;6;0;0;0;1;0;0;0;0;0;0;0;0;0;41;22;NA;1171;"1999";"09";82;53.1914772977207;110.808522702279;0.51219512195122;84;0.496062992125984;52.2258773597985;115.774122640202;0.952380952380952;0.975609756097561;0.5;0;17.7021919879063;"0435XXX1";"ARONa-82";"ARON";82;"50-100rkm"
"101";"04350127";"20020000209";"J782400A";2007-09-12;-9;1540;-9;37;3.76;-9;33214113;0.143199995160103;0.000842834675826102;0.0709853792221808;0.0607579311637435;0.0406380028160777;0.035228986089184;0;0;0;0;0;1;0;0;3;1;2;3;1;2;0;0;2;2;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;10;6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;13;9;NA;575;"2007";"09";29;9.60028449420725;48.3997155057928;0.488888888888889;33;0.415094339622642;1.99923745397447;64.0007625460255;0.208453133985049;0.23720529039678;0.448275862068966;0;5.44820691097287;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"102";"04350127";"20020000002";"J782400A";1998-09-01;0;1030;3;38;2.6;NA;24234224;-9;0.000112545483743398;0.220973157562186;0.217103140474354;0.175717898640081;0.185688399565182;0;0;0;0;0;0;1;3;3;4;3;3;2;3;2;4;0;2;2;4;0;1;1;1;1;0;1;1;1;0;1;0;3;1;2;0;0;0;0;4;15;11;8;4;5;0;1;0;2;0;0;0;0;0;0;0;0;29;21;NA;2182;"1998";"09";79;22.8609073658499;135.13909263415;0.387596899224806;90;0.33112582781457;5.6789543693794;174.321045630621;0.799595141700405;0.910931174089069;0.367088607594937;0;34.8943319838057;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"103";"04350127";"20020000229";"J782400A";2009-09-17;14.9;1030;-9;38;3.26;-9;24224212;0.113200001418591;1.00193369130963e-05;0.138927028604278;0.0825818198284455;0.0798922709657663;0.0779882800311662;0;0;0;0;0;0;0;5;4;5;3;5;2;2;0;1;1;1;3;0;1;1;1;0;1;1;1;2;0;2;0;2;0;2;0;0;0;0;0;5;19;5;6;5;4;1;1;0;0;0;0;0;0;0;0;0;0;38;8;NA;1388;"2009";"09";47;43.5010942807473;50.4989057192527;0.821428571428571;48;0.793103448275862;43.6301932796701;52.3698067203299;0.37939941879238;0.387471746851792;0.808510638297872;0;11.4479650713875;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"104";"04350127";"20020000153";"J782400A";2003-08-19;-9;1100;-9;34;4.31;NA;34214113;-9;0.0348788325964037;0.336126215318218;0.0840246469524743;0.0644211797048455;0.0469473785464365;0;0;0;1;6;12;9;10;7;5;4;3;6;2;0;0;3;0;1;1;0;1;2;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;38;25;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;59;18;NA;833.6;"2003";"08";83;73.7203288148754;92.2796711851246;0.719626168224299;84;0.706422018348624;73.8979112189606;94.1020887810394;0.566398253036714;0.573222328374505;0.710843373493976;0;6.13181277573253;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"105";"04350127";"20020000191";"J782400A";2005-09-13;-9;1050;-9;35;2.56;-9;23214113;0.0799999982118607;0.00806086585821234;0.324679867361332;0.149316347884448;0.10726073448302;0.102646470125957;0;0;0;0;1;2;1;9;6;4;3;8;3;3;0;3;1;1;1;1;0;2;0;0;0;1;0;2;0;0;0;0;1;2;1;0;0;0;0;13;24;8;4;3;1;2;0;0;1;0;0;0;0;0;0;0;0;41;15;NA;1364;"2005";"09";62;51.5714962415185;72.4285037584815;0.674698795180723;63;0.658823529411765;51.505588288694;74.494411711306;0.691964285714286;0.703125;0.661290322580645;0;16.8542729591837;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"106";"04350127";"20020000260";"J782400A";2013-09-10;13.9;1135;-9;33;3.2;-9;0;0.161500006914139;0.00105807408653742;0.133488131240801;0.0770819905917666;0.0510258894824219;0.0498459146191406;0;0;0;0;0;1;3;2;3;4;1;2;3;1;1;3;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;6;13;6;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;25;7;NA;744;"2013";"09";33;29.0417100372134;36.9582899627866;0.780487804878049;34;0.744186046511628;28.8966876871184;39.1033123128816;0.3125;0.321969696969697;0.757575757575758;0;7.265625;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"107";"04350127";"20020000249";"J782400A";2011-09-21;15.3;1100;-9;37;3.71;-9;14224211;-9;0.000858595452472577;0.0775360314379577;0.0809443651424721;0.0598864657681941;0.0503163211782826;0;0;0;0;0;1;0;1;3;0;2;4;1;0;3;3;1;0;1;1;0;1;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;2;10;7;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;17;11;NA;645;"2011";"09";37;15.3599066657606;58.6400933342394;0.491228070175439;41;0.430769230769231;9.34773578484984;72.6522642151502;0.269541778975741;0.298681430756902;0.459459459459459;0;6.20908740854832;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"108";"04350127";"20020000125";"J782400A";2002-09-03;15.8;1000;-9;39;2.97;NA;0;-9;0.0652268945502775;0.949233911382333;0.195374335216276;0.160398143697606;0.140601559738902;0;0;0;0;5;11;16;6;5;8;8;4;2;3;1;1;0;0;0;1;1;0;0;2;0;0;1;0;0;1;0;0;0;3;0;0;0;0;0;38;27;5;2;3;1;2;1;0;0;0;0;0;0;0;0;0;0;42;37;NA;1093.6;"2002";"09";175;-20.9517306896132;370.951730689613;0.256493506493506;264;0.162551440329218;-287.606729932448;815.606729932448;1.51083484416818;2.27920227920228;0.24;0;20.9145441212952;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"109";"04350127";"20020000106";"J782400A";2001-08-20;17;1055;-9;36;3.47;NA;24114312;-9;0.0746720514550917;0.768802429643731;0.183754865435378;0.152493422131743;0.141122572704162;0;0;0;2;10;24;25;10;17;10;9;4;4;8;3;1;1;3;1;1;2;1;1;3;0;0;0;3;1;1;0;0;1;5;1;0;0;0;0;71;44;16;6;6;3;2;3;1;0;0;0;0;0;0;0;0;0;117;35;NA;2570.2;"2001";"08";165;151.434687665314;178.565312334686;0.713615023474178;166;0.706976744186047;151.845331571035;180.154668428965;1.32084534101825;1.32885046429715;0.709090909090909;0;22.334451943981;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"110";"04350127";"20020000038";"J782400A";1999-09-07;0;935;0;38;2.23;NA;24213222;-9;0.0680937953677025;0.538123048980578;0.256380636046482;0.255856978828085;0.262239428107438;0;0;0;3;1;8;2;7;6;4;4;3;2;3;1;2;1;3;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;3;1;0;0;0;0;21;19;10;8;7;5;2;1;1;0;0;0;0;0;0;0;0;0;44;30;NA;2189;"1999";"09";117;49.4209402861725;184.579059713827;0.389473684210526;127;0.352380952380952;39.2232837649582;214.776716235042;1.38069388718433;1.49870191173;0.376068376068376;0;40.8424178249526;"0435XXX2";"ARONb-82";"ARON";82;"50-100rkm"
"111";"04560140";"20020000219";"J841400A";2009-09-21;13.9;830;-9;47;2.4;-9;11212112;0.282799988985062;1.59116245035461e-23;0.00156985445453356;0.0419262971152207;0.0520695347429078;0.0640087817907802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;3;0;0;2;1;0;0;1;1;1;2;0;0;0;2;1;0;0;0;0;0;0;3;6;3;3;0;2;0;1;0;0;0;0;0;0;0;0;16;2;NA;1378;"2009";"09";18;16.9785504486919;19.0214495513081;0.9;18;0.9;16.9785504486919;19.0214495513081;0.159574468085106;0.159574468085106;0.888888888888889;0;12.2163120567376;"0456XXX1";"ARCH-64";"ARCHES";64;"50-100rkm"
"112";"04560140";"20020000200";"J841400A";2007-09-25;15.5;1000;-9;50;2.23;-9;11212114;-9;1.68145154588363e-14;0.00805177402005164;0.0330899671902627;0.0216234397591288;0.0179523078065343;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;NA;235.15;"2007";"09";9;-3.18081060946526;21.1808106094653;0.466666666666667;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.0807174887892377;NA;0.333333333333333;0;2.71153106982703;"0456XXX1";"ARCH-64";"ARCHES";64;"50-100rkm"
"113";"04560140";"20020000052";"J841400A";1999-10-07;0;930;0;41;3.09;-9;11111122;-9;0.000119116983022312;0.0569862716933732;0.0400347890798547;0.0514628531787623;0.0645156051333793;0;0;0;0;0;0;2;1;1;1;1;1;2;0;2;0;0;0;0;2;0;0;0;1;1;0;1;1;1;0;2;0;0;2;1;0;0;0;0;3;6;2;2;4;3;0;2;1;0;0;0;0;0;0;0;0;0;15;8;NA;1191;"1999";"10";27;16.0443147569481;37.9556852430519;0.58974358974359;28;0.560975609756098;15.0002840284333;40.9997159715667;0.213118636040729;0.221011918857053;0.555555555555556;0;11.0358389358482;"0456XXX1";"ARCH-64";"ARCHES";64;"50-100rkm"
"114";"04560140";"20020000115";"J841400A";2001-10-02;-9;900;-9;45;2.77;NA;11313113;-9;5.599939063346e-10;0.0175509470059111;0.041954278456094;0.0480087503142131;0.0529352816151892;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;2;0;1;3;0;0;0;2;0;1;1;0;0;1;1;0;1;0;0;0;0;0;3;2;6;3;3;0;0;1;0;0;0;0;0;0;0;0;0;12;6;NA;959.13;"2001";"10";20;12.9246793035021;27.0753206964979;0.642857142857143;21;0.6;11.8535014054797;30.1464985945203;0.160449257922182;0.168471720818291;0.6;0;8.54953870838347;"0456XXX1";"ARCH-64";"ARCHES";64;"50-100rkm"
"115";"04560140";"20020000239";"J841400A";2011-09-13;16.5;900;-9;46;2.47;-9;21212123;0.405299991369247;8.10218271431086e-67;2.8698724819574e-09;0.00251421784897025;0.00753981002464355;0.00754850402217919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;NA;107;"2011";"09";2;0.0400360154599455;3.95996398454005;0.666666666666667;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.0176025347650062;NA;0.5;0;0.94173560992783;"0456XXX1";"ARCH-64";"ARCHES";64;"50-100rkm"
